HRGM name,Genome name,GTDB Taxonomy,Member Count,Continents,Country,Study.x,Genome type,16S rRNA,Quality,Completeness (%),Contamination (%),N50 (bp),Genome Length (bp),phylum,class,order,family,genus,species,sample,V1,Assay,Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center,Name3,Collection_Date,Consent,DATASTORE,filetype,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,Isolation_source,Lat_Lon,Library,Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,REPLICATE,samp_collect_device,Sample,Name2,SRA,Study.y,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,Freq
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533950,70,AMPLICON,600,181186739,PRJNA549977,SAMN15902712,Metagenome,or,environmental,108956491,CEDARS-SINAI,MEDICAL,CENTER,2017-11-14,public,SRX9023852,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,50,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,7,Upper,endoscopy,50Duodenal,aspirate,SRP279051,0.05049563307078176
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533951,71,AMPLICON,593,131331147,PRJNA549977,SAMN15902711,Metagenome,or,environmental,77042179,CEDARS-SINAI,MEDICAL,CENTER,2017-11-14,public,SRX9023851,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,49,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,30,Upper,endoscopy,49Duodenal,aspirate,SRP279051,0.00679050239107534
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533952,72,AMPLICON,599,96396584,PRJNA549977,SAMN15902710,Metagenome,or,environmental,58099603,CEDARS-SINAI,MEDICAL,CENTER,2017-11-10,public,SRX9023850,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,48,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,29,Upper,endoscopy,48Duodenal,aspirate,SRP279051,0.004774817886956984
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533953,73,AMPLICON,600,197840442,PRJNA549977,SAMN15902709,Metagenome,or,environmental,120608648,CEDARS-SINAI,MEDICAL,CENTER,2017-11-10,public,SRX9023849,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,47,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,6,Upper,endoscopy,47Duodenal,aspirate,SRP279051,0.009753707745067475
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533954,74,AMPLICON,600,117944724,PRJNA549977,SAMN15902708,Metagenome,or,environmental,69899694,CEDARS-SINAI,MEDICAL,CENTER,2017-11-01,public,SRX9023848,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,45,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,28,Upper,endoscopy,45Duodenal,aspirate,SRP279051,0.0067526250502297465
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533955,75,AMPLICON,600,224697070,PRJNA549977,SAMN15902707,Metagenome,or,environmental,135967885,CEDARS-SINAI,MEDICAL,CENTER,2017-10-30,public,SRX9023847,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,44,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,5,Upper,endoscopy,44Duodenal,aspirate,SRP279051,0.010710908157475208
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533956,76,AMPLICON,601,380212914,PRJNA549977,SAMN15902706,Metagenome,or,environmental,221633332,CEDARS-SINAI,MEDICAL,CENTER,2017-10-25,public,SRX9023846,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,42,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,27,Upper,endoscopy,42Duodenal,aspirate,SRP279051,0.0018019527076242902
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533958,78,AMPLICON,600,223603996,PRJNA549977,SAMN15902705,Metagenome,or,environmental,129800648,CEDARS-SINAI,MEDICAL,CENTER,2017-10-12,public,SRX9023844,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,39,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,26,Upper,endoscopy,39Duodenal,aspirate,SRP279051,0.012152168794537531
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533960,80,AMPLICON,600,191880463,PRJNA549977,SAMN15902703,Metagenome,or,environmental,110793210,CEDARS-SINAI,MEDICAL,CENTER,2017-10-09,public,SRX9023842,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,37,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,24,Upper,endoscopy,37Duodenal,aspirate,SRP279051,0.0022159897510474016
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533961,81,AMPLICON,600,340615242,PRJNA549977,SAMN15902702,Metagenome,or,environmental,195264500,CEDARS-SINAI,MEDICAL,CENTER,2017-10-09,public,SRX9023841,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,36,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,23,Upper,endoscopy,36Duodenal,aspirate,SRP279051,0.00444140153516085
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533962,82,AMPLICON,600,306008875,PRJNA549977,SAMN15902701,Metagenome,or,environmental,176454537,CEDARS-SINAI,MEDICAL,CENTER,2017-09-27,public,SRX9023840,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,33,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,4,Upper,endoscopy,33Duodenal,aspirate,SRP279051,0.001934258859437941
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533963,83,AMPLICON,599,375171406,PRJNA549977,SAMN15902700,Metagenome,or,environmental,219347064,CEDARS-SINAI,MEDICAL,CENTER,2017-09-26,public,SRX9023839,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,32,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,22,Upper,endoscopy,32Duodenal,aspirate,SRP279051,0.006537838463318677
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533965,85,AMPLICON,600,391808140,PRJNA549977,SAMN15902698,Metagenome,or,environmental,227684136,CEDARS-SINAI,MEDICAL,CENTER,2017-09-20,public,SRX9023837,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,30,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,20,Upper,endoscopy,30Duodenal,aspirate,SRP279051,0.002325553285871418
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533966,86,AMPLICON,599,354349963,PRJNA549977,SAMN15902697,Metagenome,or,environmental,206409243,CEDARS-SINAI,MEDICAL,CENTER,2017-09-18,public,SRX9023836,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,29,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,19,Upper,endoscopy,29Duodenal,aspirate,SRP279051,0.00733177792619703
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533972,92,AMPLICON,600,418781162,PRJNA549977,SAMN15902692,Metagenome,or,environmental,245027585,CEDARS-SINAI,MEDICAL,CENTER,2017-08-29,public,SRX9023830,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,22,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,14,Upper,endoscopy,22Duodenal,aspirate,SRP279051,0.022358338310607313
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533975,95,AMPLICON,599,94229730,PRJNA549977,SAMN15902815,Metagenome,or,environmental,60404949,CEDARS-SINAI,MEDICAL,CENTER,2018-10-19,public,SRX9023827,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,242,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,98,Upper,endoscopy,242Duodenal,aspirate,SRP279051,0.0022129029262933104
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533976,96,AMPLICON,600,184246097,PRJNA549977,SAMN15902814,Metagenome,or,environmental,104059839,CEDARS-SINAI,MEDICAL,CENTER,2018-08-31,public,SRX9023826,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,222,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,97,Upper,endoscopy,222Duodenal,aspirate,SRP279051,0.001612747153501274
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533978,98,AMPLICON,600,177952116,PRJNA549977,SAMN15902812,Metagenome,or,environmental,102185431,CEDARS-SINAI,MEDICAL,CENTER,2018-08-16,public,SRX9023824,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,217,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,41,Upper,endoscopy,217Duodenal,aspirate,SRP279051,0.005082826187812133
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533979,99,AMPLICON,600,205618599,PRJNA549977,SAMN15902811,Metagenome,or,environmental,118893382,CEDARS-SINAI,MEDICAL,CENTER,2018-08-09,public,SRX9023823,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,212,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,40,Upper,endoscopy,212Duodenal,aspirate,SRP279051,0.0031392007074255114
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533981,101,AMPLICON,600,155963392,PRJNA549977,SAMN15902809,Metagenome,or,environmental,88791282,CEDARS-SINAI,MEDICAL,CENTER,2018-07-24,public,SRX9023821,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,203,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,39,Upper,endoscopy,203Duodenal,aspirate,SRP279051,0.004272700983227299
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533986,106,AMPLICON,600,197532510,PRJNA549977,SAMN15902805,Metagenome,or,environmental,111802448,CEDARS-SINAI,MEDICAL,CENTER,2018-07-20,public,SRX9023816,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,199,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,36,Upper,endoscopy,199Duodenal,aspirate,SRP279051,0.0021451664802414846
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533989,109,AMPLICON,601,177871757,PRJNA549977,SAMN15902802,Metagenome,or,environmental,127384104,CEDARS-SINAI,MEDICAL,CENTER,2018-07-10,public,SRX9023813,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,193,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,33,Upper,endoscopy,193Duodenal,aspirate,SRP279051,0.011286482673485584
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533997,117,AMPLICON,600,176620032,PRJNA549977,SAMN15902795,Metagenome,or,environmental,99266563,CEDARS-SINAI,MEDICAL,CENTER,2018-05-29,public,SRX9023805,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,169,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,92,Upper,endoscopy,169Duodenal,aspirate,SRP279051,0.005247629686918163
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533998,118,AMPLICON,600,150601030,PRJNA549977,SAMN15902794,Metagenome,or,environmental,85552799,CEDARS-SINAI,MEDICAL,CENTER,2018-05-24,public,SRX9023804,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,165,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,28,Upper,endoscopy,165Duodenal,aspirate,SRP279051,0.012738215202347216
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12533999,119,AMPLICON,600,65276165,PRJNA549977,SAMN15902793,Metagenome,or,environmental,37894410,CEDARS-SINAI,MEDICAL,CENTER,2018-05-23,public,SRX9023803,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,162,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,91,Upper,endoscopy,162Duodenal,aspirate,SRP279051,0.03967773826562984
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12534002,122,AMPLICON,600,245530989,PRJNA549977,SAMN15902790,Metagenome,or,environmental,140023469,CEDARS-SINAI,MEDICAL,CENTER,2018-05-15,public,SRX9023800,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,158,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,non-SIBO,replicate,89,Upper,endoscopy,158Duodenal,aspirate,SRP279051,0.004940121716931897
HRGM_Genome_1452,GUT_GENOME096172,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus anginosus,56,Europe;NA;Asia;North America,Canada;Denmark;NA;China;Italy;Sweden;United States,NCBI;HGM;HBC;CIBIO;PATRIC/IMG;CGR;EBI,MAG;Isolate,Direct,HQ,100,0,1137758,1821055,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus anginosus,SRR12534003,123,AMPLICON,600,33309449,PRJNA549977,SAMN15902789,Metagenome,or,environmental,19466923,CEDARS-SINAI,MEDICAL,CENTER,2018-05-15,public,SRX9023799,USA,North,America,USA:,California,Homo,sapiens,Illumina,MiSeq,Digestive,tract,34.052235,N,118.243683,W,157,PAIRED,PCR,METAGENOMIC,human,gut,metagenome,ILLUMINA,2020-08-27,SIBO-replicate,replicate,26,Upper,endoscopy,157Duodenal,aspirate,SRP279051,0.09510708313103523
